timestamp,region,code_region_insee,ghi_wh_m2_15min
2026-02-01 12:45:00,Corse,94,46.72
2026-02-01 13:00:00,Corse,94,45.92
2026-02-01 13:15:00,Corse,94,44.35
2026-02-01 13:30:00,Corse,94,42.095
2026-02-01 13:45:00,Corse,94,40.105000000000004
2026-02-01 14:00:00,Corse,94,37.67
2026-02-01 14:15:00,Corse,94,35.335
2026-02-01 14:30:00,Corse,94,31.945
2026-02-01 14:45:00,Corse,94,28.735
2026-02-01 15:00:00,Corse,94,25.814999999999998
2026-02-01 15:15:00,Corse,94,22.240000000000002
2026-02-01 15:30:00,Corse,94,18.705
2026-02-01 15:45:00,Corse,94,14.885
2026-02-01 16:00:00,Corse,94,10.625
2026-02-01 16:15:00,Corse,94,6.220000000000001
2026-02-01 16:30:00,Corse,94,1.9449999999999998
2026-02-01 16:45:00,Corse,94,0.0
2026-02-01 17:00:00,Corse,94,0.0
2026-02-01 17:15:00,Corse,94,0.0
2026-02-01 17:30:00,Corse,94,0.0
2026-02-01 17:45:00,Corse,94,0.0
2026-02-01 18:00:00,Corse,94,0.0
2026-02-01 18:15:00,Corse,94,0.0
2026-02-01 18:30:00,Corse,94,0.0
2026-02-01 18:45:00,Corse,94,0.0
2026-02-01 19:00:00,Corse,94,0.0
2026-02-01 19:15:00,Corse,94,0.0
